name,peak_ws_mb,secs,verdict
Modelica.Electrical.QuasiStatic.SinglePhase.Basic.VariableInductor,1264,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Basic.VariableResistor,1226,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.MultipleResonance,1231,8.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.ParallelResonance,1206,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.Rectifier,1323,11.1,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.SeriesBode,1218,6.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.SeriesResonance,1214,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Examples.Transformer,1211,8.8,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.IdealClosingSwitch,1219,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.IdealCommutingSwitch,1201,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.IdealIntermediateSwitch,1253,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.IdealOpeningSwitch,1237,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.IdealTransformer,1268,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.Idle,1258,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Ideal.Short,1260,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.AbsoluteSensor,1255,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.OnePort,1251,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.RelativeSensorElementary,1246,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.Source,1261,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.TwoPin,1272,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Interfaces.TwoPinElementary,1249,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.CurrentRMSSensor,1263,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.CurrentSensor,1288,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.FrequencySensor,1254,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.MultiSensor,1269,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.PotentialSensor,1259,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.PowerSensor,1259,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.ReferenceSensor,1275,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.VoltageRMSSensor,1258,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sensors.VoltageSensor,1275,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.CurrentSource,1204,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.FrequencySweepCurrentSource,1250,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.FrequencySweepVoltageSource,1248,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.VariableCurrentSource,1277,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.VariableVoltageSource,1272,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Sources.VoltageSource,1268,6.6,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Utilities.GraetzRectifier,1295,6.5,ok
Modelica.Electrical.QuasiStatic.SinglePhase.Utilities.IdealACDCConverter,1271,6.5,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Contact,1254,6.6,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Glossar,1256,6.5,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Overview.ACCircuit,1262,6.6,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Overview.Introduction,1252,6.5,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Overview.Power,1264,6.6,ok
Modelica.Electrical.QuasiStatic.UsersGuide.Overview.ReferenceSystem,1263,6.5,ok
Modelica.Electrical.QuasiStatic.UsersGuide.References,1256,6.5,ok
Modelica.Electrical.QuasiStatic.UsersGuide.ReleaseNotes,1281,6.6,ok
Modelica.Electrical.Spice3.Additionals.E_VCV_POLY,1266,6.6,ok
Modelica.Electrical.Spice3.Additionals.F_CCC_POLY,1261,6.6,ok
Modelica.Electrical.Spice3.Additionals.G_VCC_POLY,1256,6.5,ok
Modelica.Electrical.Spice3.Additionals.H_CCV_POLY,1267,6.5,ok
Modelica.Electrical.Spice3.Basic.C_Capacitor,1286,6.6,ok
Modelica.Electrical.Spice3.Basic.E_VCV,1255,6.6,ok
Modelica.Electrical.Spice3.Basic.F_CCC,1279,6.6,ok
Modelica.Electrical.Spice3.Basic.G_VCC,1258,6.5,ok
Modelica.Electrical.Spice3.Basic.Ground,1257,6.6,ok
Modelica.Electrical.Spice3.Basic.H_CCV,1276,6.5,ok
Modelica.Electrical.Spice3.Basic.K_CoupledInductors,1242,6.5,ok
Modelica.Electrical.Spice3.Basic.L_Inductor,1289,6.5,ok
Modelica.Electrical.Spice3.Basic.R_Resistor,1233,6.5,ok
Modelica.Electrical.Spice3.Examples.CascodeCircuit,2174,15.6,ok
Modelica.Electrical.Spice3.Examples.CoupledInductors,1276,6.5,ok
Modelica.Electrical.Spice3.Examples.FourInverters,5192,332.7,ok
Modelica.Electrical.Spice3.Examples.Graetz,1316,8.7,ok
Modelica.Electrical.Spice3.Examples.Inverter,2219,62.6,ok
Modelica.Electrical.Spice3.Examples.InvertersApartRecord,3193,132.5,ok
Modelica.Electrical.Spice3.Examples.InvertersExtendedModel,3188,134.6,ok
Modelica.Electrical.Spice3.Examples.InvertersExtendedModel.MNmos,1228,8.8,ok
Modelica.Electrical.Spice3.Examples.InvertersExtendedModel.MPmos,1227,8.8,ok
Modelica.Electrical.Spice3.Examples.Nand,3162,130.2,ok
Modelica.Electrical.Spice3.Examples.Nor,3164,123.3,ok
Modelica.Electrical.Spice3.Examples.Spice3BenchmarkFourBitBinaryAdder.NAND,2867,95.7,ok
Modelica.Electrical.Spice3.Examples.Spice3BenchmarkMosfetCharacterization,2694,60.5,ok
Modelica.Electrical.Spice3.Examples.Spice3BenchmarkRtlInverter,3140,49.2,ok
Modelica.Electrical.Spice3.Interfaces.ConditionalSubstrate,1264,6.5,ok
Modelica.Electrical.Spice3.Interfaces.TwoPortControlledSources,1258,6.5,ok
Modelica.Electrical.Spice3.Internal.BJT2,2481,42.5,ok
Modelica.Electrical.Spice3.Internal.C_SEMI,1265,6.6,ok
Modelica.Electrical.Spice3.Internal.DIODE,1223,6.5,ok
Modelica.Electrical.Spice3.Internal.JFET,1361,11,ok
Modelica.Electrical.Spice3.Internal.MOS,1647,31.3,ok
Modelica.Electrical.Spice3.Internal.MOS2,1408,8.8,ok
Modelica.Electrical.Spice3.Internal.R_SEMI,1203,6.5,ok
Modelica.Electrical.Spice3.Semiconductors.C_Capacitor,1290,6.5,ok
Modelica.Electrical.Spice3.Semiconductors.D_DIODE,1204,6.5,ok
Modelica.Electrical.Spice3.Semiconductors.J_NJFJFET,1320,11,ok
Modelica.Electrical.Spice3.Semiconductors.J_PJFJFET,1317,10.9,ok
Modelica.Electrical.Spice3.Semiconductors.M_NMOS,1223,8.7,ok
Modelica.Electrical.Spice3.Semiconductors.M_NMOS2,1348,8.8,ok
Modelica.Electrical.Spice3.Semiconductors.M_PMOS,1223,8.8,ok
Modelica.Electrical.Spice3.Semiconductors.M_PMOS2,1392,8.8,ok
Modelica.Electrical.Spice3.Semiconductors.Q_NPNBJT,2461,42.5,ok
Modelica.Electrical.Spice3.Semiconductors.Q_PNPBJT,2549,42.5,ok
Modelica.Electrical.Spice3.Semiconductors.R_Resistor,1208,6.5,ok
Modelica.Electrical.Spice3.Sources.I_constant,1255,6.5,ok
Modelica.Electrical.Spice3.Sources.I_exp,1240,6.5,ok
Modelica.Electrical.Spice3.Sources.I_pulse,1257,6.5,ok
Modelica.Electrical.Spice3.Sources.I_pwl,1188,6.5,ok
Modelica.Electrical.Spice3.Sources.I_sffm,1271,6.5,ok
Modelica.Electrical.Spice3.Sources.I_sin,1250,6.5,ok
Modelica.Electrical.Spice3.Sources.V_constant,1248,6.6,ok
Modelica.Electrical.Spice3.Sources.V_exp,1276,6.5,ok
Modelica.Electrical.Spice3.Sources.V_pulse,1224,6.5,ok
Modelica.Electrical.Spice3.Sources.V_pwl,1185,6.5,ok
Modelica.Electrical.Spice3.Sources.V_sffm,1259,6.5,ok
Modelica.Electrical.Spice3.Sources.V_sin,1302,6.6,ok
Modelica.Electrical.Spice3.UsersGuide.Contact,1259,6.5,ok
Modelica.Electrical.Spice3.UsersGuide.Literature,1255,6.5,ok
Modelica.Electrical.Spice3.UsersGuide.NamingPrinciple,1254,6.5,ok
Modelica.Electrical.Spice3.UsersGuide.Overview,1265,6.5,ok
Modelica.Electrical.Spice3.UsersGuide.ParameterHandling,1264,6.5,ok
Modelica.Electrical.Spice3.UsersGuide.ReleaseNotes,1267,6.5,ok
Modelica.Electrical.Spice3.UsersGuide.Spicenetlist,1308,6.5,ok
Modelica.Electrical.Spice3.UsersGuide.Useofsemiconductors,1253,6.5,ok
Modelica.Fluid.Dissipation.UsersGuide.Contact,1276,6.5,ok
Modelica.Fluid.Dissipation.UsersGuide.GettingStarted,1258,6.5,ok
Modelica.Fluid.Dissipation.UsersGuide.ReleaseNotes,1257,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.Channel_i,1265,6.6,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.Gap1_d,1306,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.General_i,1251,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.HeatExchanger_i,1255,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.HelicalPipe1_d,1268,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.HelicalPipe_i,1270,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.Plate1_d,1303,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.Plate2_d,1272,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.Plate_i,1256,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.HeatTransfer.StraightPipe_i,1254,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.BendEdged_d,1309,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Bend_i,1260,6.6,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Channel_d,1265,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Channel_i,1266,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.FlowModel,1257,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.General_i,1250,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.HeatExchanger_i,1267,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.OrificeSuddenChangeSection_d,1273,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.OrificeThickEdged_d,1268,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Orifice_i,1265,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.StraightPipe_d,1253,6.6,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.StraightPipe_i,1256,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Valve_d,1272,6.5,ok
Modelica.Fluid.Dissipation.Utilities.Icons.PressureLoss.Valve_i,1248,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Channel.kc_evenGapLaminar,1244,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Channel.kc_evenGapOverall,1268,6.6,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Channel.kc_evenGapTurbulent,1289,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.General.kc_approxForcedConvection,1260,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.HeatExchanger.kc_flatTube,1251,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.HeatExchanger.kc_roundTube,1260,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.HelicalPipe.kc_laminar,1296,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.HelicalPipe.kc_overall,1246,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.HelicalPipe.kc_turbulent,1262,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Plate.kc_laminar,1258,6.6,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Plate.kc_overall,1249,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.Plate.kc_turbulent,1260,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.StraightPipe.kc_laminar,1251,6.6,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.StraightPipe.kc_overall,1277,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.StraightPipe.kc_turbulent,1244,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.HeatTransfer.StraightPipe.kc_twoPhaseOverall,1256,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Bend.dp_curvedOverall,1262,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Bend.dp_edgedOverall,1259,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Channel.dp_internalFlowOverall,1245,6.6,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.General.dp_idealGas,1261,6.6,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.General.dp_nominalDensityViscosity,1259,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.General.dp_nominalPressureLossLawDensity,1247,6.6,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.General.dp_pressureLossCoefficient,1260,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.General.dp_volumeFlowRate,1263,6.6,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Orifice.dp_suddenChange,1259,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Orifice.dp_thickEdgedOverall,1256,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.StraightPipe.dp_laminar,1267,6.6,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.StraightPipe.dp_overall,1262,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.StraightPipe.dp_turbulent,1277,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.StraightPipe.dp_twoPhaseOverall,1260,6.5,ok
Modelica.Fluid.Dissipation.Utilities.SharedDocumentation.PressureLoss.Valve.dp_severalGeometryOverall,1253,6.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.Controller,1252,6.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.Adapter_Inference,1262,6.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.Adapter_Superposition,1258,6.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.BlockMain,1269,6.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.Block_Recipe_TBD,1261,6.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.BufferMain,1261,6.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.ControllerUtilities.Buffer_Recipe_TBD,1253,6.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.InnerTank,1261,6.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWith3InletOutletArraysWithEvaporatorCondensor,1318,13.3,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWith3InletOutletArraysWithEvaporatorCondensor.HeatTransfer,1218,6.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWithTopPorts,870,4.3,ok
Modelica.Fluid.Examples.AST_BatchPlant.BaseClasses.TankWithTopPorts.HeatTransfer,1238,6.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.BatchPlant_StandardWater,2398,118.9,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.OneTank,1342,17.7,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.TankWithEmptyingPipe1,1333,17.8,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.TankWithEmptyingPipe2,1398,20,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.TanksWithEmptyingPipe1,1463,26.7,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.TanksWithEmptyingPipe2,1519,24.5,ok
Modelica.Fluid.Examples.AST_BatchPlant.Test.TwoTanks,1336,15.5,ok
Modelica.Fluid.Examples.BranchingDynamicPipes,1770,26.7,ok
Modelica.Fluid.Examples.ControlledTankSystem.ControlledTanks,1611,24.5,ok
Modelica.Fluid.Examples.ControlledTankSystem.Utilities.NormalOperation,1230,6.5,ok
Modelica.Fluid.Examples.ControlledTankSystem.Utilities.TankController,1233,8.8,ok
Modelica.Fluid.Examples.DrumBoiler.BaseClasses.EquilibriumDrumBoiler,1186,6.8,ok
Modelica.Fluid.Examples.DrumBoiler.DrumBoiler,1431,19.9,ok
Modelica.Fluid.Examples.Explanatory.MeasuringTemperature,1491,40.3,ok
Modelica.Fluid.Examples.Explanatory.MomentumBalanceFittings,1336,24.7,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX,1425,33.5,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.FlowModel_1,1181,6.8,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.FlowModel_2,1193,6.8,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.HeatTransfer_1,1232,6.6,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.BasicHX.HeatTransfer_2,1259,6.5,ok
Modelica.Fluid.Examples.HeatExchanger.BaseClasses.WallConstProps,1181,6.6,ok
Modelica.Fluid.Examples.HeatExchanger.HeatExchangerSimulation,1955,45.1,ok
Modelica.Fluid.Examples.HeatingSystem,1584,24.7,ok
Modelica.Fluid.Examples.IncompressibleFluidNetwork,2201,56.1,ok
Modelica.Fluid.Examples.InverseParameterization,1331,17.8,ok
Modelica.Fluid.Examples.NonCircularPipes,1363,17.7,ok
Modelica.Fluid.Examples.PumpingSystem,1596,24.6,ok
Modelica.Fluid.Examples.Tanks.EmptyTanks,1348,15.8,ok
Modelica.Fluid.Examples.Tanks.TanksWithOverflow,1457,24.5,ok
Modelica.Fluid.Examples.Tanks.ThreeTanks,1475,18.1,ok
Modelica.Fluid.Examples.TraceSubstances.RoomCO2,1373,15.8,ok
Modelica.Fluid.Examples.TraceSubstances.RoomCO2WithControls,1392,24.6,ok
Modelica.Fluid.Fittings.AbruptAdaptor,1181,6.5,ok
Modelica.Fluid.Fittings.BaseClasses.PartialTeeJunction,1277,6.5,ok
Modelica.Fluid.Fittings.BaseClasses.QuadraticTurbulent.BaseModel,1182,6.5,ok
Modelica.Fluid.Fittings.BaseClasses.QuadraticTurbulent.BaseModelNonconstantCrossSectionArea,1198,6.5,ok
Modelica.Fluid.Fittings.Bends.CurvedBend,1177,6.6,ok
Modelica.Fluid.Fittings.Bends.EdgedBend,1173,6.5,ok
Modelica.Fluid.Fittings.GenericResistances.VolumeFlowRate,1223,6.5,ok
Modelica.Fluid.Fittings.MultiPort,1267,6.5,ok
Modelica.Fluid.Fittings.Orifices.ThickEdgedOrifice,1219,6.6,ok
Modelica.Fluid.Fittings.SharpEdgedOrifice,1177,6.5,ok
Modelica.Fluid.Fittings.SimpleGenericOrifice,1224,6.5,ok
Modelica.Fluid.Fittings.TeeJunctionIdeal,1260,6.6,ok
Modelica.Fluid.Fittings.TeeJunctionVolume,916,4.3,ok
Modelica.Fluid.Interfaces.PartialDistributedFlow,1263,6.6,ok
Modelica.Fluid.Interfaces.PartialDistributedVolume,1202,8.8,ok
Modelica.Fluid.Interfaces.PartialHeatTransfer,1245,6.5,ok
Modelica.Fluid.Interfaces.PartialLumpedFlow,1256,6.5,ok
Modelica.Fluid.Interfaces.PartialLumpedVolume,1192,6.5,ok
Modelica.Fluid.Interfaces.PartialPressureLoss,1213,6.5,ok
Modelica.Fluid.Interfaces.PartialTwoPort,1230,6.5,ok
Modelica.Fluid.Interfaces.PartialTwoPortTransport,1224,6.6,ok
Modelica.Fluid.Machines.BaseClasses.PartialPump,1190,8.8,ok
Modelica.Fluid.Machines.BaseClasses.PartialPump.HeatTransfer,1230,6.5,ok
Modelica.Fluid.Machines.BaseClasses.PartialPump.Monitoring,1208,6.5,ok
Modelica.Fluid.Machines.BaseClasses.PumpMonitoring.PumpMonitoringBase,1217,6.5,ok
Modelica.Fluid.Machines.BaseClasses.PumpMonitoring.PumpMonitoringNPSH,1209,6.5,ok
Modelica.Fluid.Machines.ControlledPump,871,4.5,ok
Modelica.Fluid.Machines.PrescribedPump,892,4.3,ok
Modelica.Fluid.Machines.Pump,864,4.3,ok
Modelica.Fluid.Machines.SweptVolume,873,4.3,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.DetailedPipeFlow,1178,6.7,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.NominalLaminarFlow,1216,6.6,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.NominalTurbulentPipeFlow,1182,6.8,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.PartialGenericPipeFlow,1188,6.8,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.PartialStaggeredFlowModel,1222,6.5,ok
Modelica.Fluid.Pipes.BaseClasses.FlowModels.TurbulentPipeFlow,1179,6.8,ok
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.ConstantFlowHeatTransfer,1224,6.6,ok
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.IdealFlowHeatTransfer,1229,6.5,ok
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.LocalPipeFlowHeatTransfer,1174,8.7,ok
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.PartialFlowHeatTransfer,1242,6.5,ok
Modelica.Fluid.Pipes.BaseClasses.HeatTransfer.PartialPipeFlowHeatTransfer,1222,6.5,ok
Modelica.Fluid.Pipes.BaseClasses.PartialStraightPipe,1258,6.5,ok
Modelica.Fluid.Pipes.BaseClasses.PartialStraightPipe.FlowModel,1185,6.7,ok
Modelica.Fluid.Pipes.BaseClasses.PartialTwoPortFlow,1322,8.8,ok
Modelica.Fluid.Pipes.BaseClasses.PartialTwoPortFlow.FlowModel,1184,6.8,ok
Modelica.Fluid.Pipes.DynamicPipe,1202,6.6,ok
Modelica.Fluid.Pipes.DynamicPipe.HeatTransfer,1217,6.6,ok
Modelica.Fluid.Pipes.StaticPipe,1196,8.8,ok
Modelica.Fluid.Sensors.BaseClasses.PartialAbsoluteSensor,1249,6.5,ok
Modelica.Fluid.Sensors.BaseClasses.PartialFlowSensor,1242,6.5,ok
Modelica.Fluid.Sensors.BaseClasses.PartialRelativeSensor,1260,6.6,ok
Modelica.Fluid.Sensors.Density,1273,6.5,ok
Modelica.Fluid.Sensors.DensityTwoPort,1211,6.5,ok
Modelica.Fluid.Sensors.MassFlowRate,1262,6.5,ok
Modelica.Fluid.Sensors.MassFractions,1248,6.5,ok
Modelica.Fluid.Sensors.MassFractionsTwoPort,1214,6.5,ok
Modelica.Fluid.Sensors.Pressure,1260,6.5,ok
Modelica.Fluid.Sensors.RelativePressure,1244,6.5,ok
Modelica.Fluid.Sensors.RelativeTemperature,1237,6.5,ok
Modelica.Fluid.Sensors.SpecificEnthalpy,1252,6.5,ok
Modelica.Fluid.Sensors.SpecificEnthalpyTwoPort,1235,6.5,ok
Modelica.Fluid.Sensors.SpecificEntropy,1279,6.5,ok
Modelica.Fluid.Sensors.SpecificEntropyTwoPort,1210,6.5,ok
Modelica.Fluid.Sensors.Temperature,1262,6.5,ok
Modelica.Fluid.Sensors.TemperatureTwoPort,1256,6.6,ok
Modelica.Fluid.Sensors.TraceSubstances,1300,6.5,ok
Modelica.Fluid.Sensors.TraceSubstancesTwoPort,1233,6.5,ok
Modelica.Fluid.Sensors.VolumeFlowRate,1237,6.5,ok
Modelica.Fluid.Sources.BaseClasses.PartialFlowSource,1197,6.5,ok
Modelica.Fluid.Sources.BaseClasses.PartialSource,1268,6.5,ok
Modelica.Fluid.Sources.Boundary_pT,872,4.5,ok
Modelica.Fluid.Sources.Boundary_ph,862,4.3,ok
Modelica.Fluid.Sources.FixedBoundary,862,4.3,ok
Modelica.Fluid.Sources.MassFlowSource_T,903,4.3,ok
Modelica.Fluid.Sources.MassFlowSource_h,861,4.3,ok
Modelica.Fluid.System,1258,6.6,ok
Modelica.Fluid.UsersGuide.BuildingSystemModels.CustomizingModel,1257,6.5,ok
Modelica.Fluid.UsersGuide.BuildingSystemModels.MediumDefinition,1258,6.5,ok
Modelica.Fluid.UsersGuide.BuildingSystemModels.SystemComponent,1291,6.5,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.BalanceEquations,1259,6.5,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.FluidConnectors,1247,6.5,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.RegularizingCharacteristics,1276,6.5,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.UpstreamDiscretization,1273,6.5,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.ValveCharacteristics,1279,6.5,ok
Modelica.Fluid.UsersGuide.ComponentDefinition.WallFriction,1254,6.5,ok
Modelica.Fluid.UsersGuide.Contact,1281,6.6,ok
Modelica.Fluid.UsersGuide.GettingStarted,1266,6.5,ok
Modelica.Fluid.UsersGuide.Overview,1259,6.5,ok
Modelica.Fluid.UsersGuide.ReleaseNotes,1262,6.5,ok
Modelica.Fluid.Valves.BaseClasses.PartialValve,1207,6.5,ok
Modelica.Fluid.Valves.BaseClasses.PartialValve.MinLimiter,1294,6.6,ok
Modelica.Fluid.Valves.ValveCompressible,1217,6.5,ok
Modelica.Fluid.Valves.ValveDiscrete,1218,6.5,ok
Modelica.Fluid.Valves.ValveDiscreteRamp,1219,6.5,ok
Modelica.Fluid.Valves.ValveIncompressible,1183,6.5,ok
Modelica.Fluid.Valves.ValveLinear,1258,6.6,ok
Modelica.Fluid.Valves.ValveVaporizing,1336,8.8,ok
Modelica.Fluid.Vessels.BaseClasses.HeatTransfer.ConstantHeatTransfer,1249,6.5,ok
Modelica.Fluid.Vessels.BaseClasses.HeatTransfer.IdealHeatTransfer,1219,6.5,ok
